Actuals,Predicteds
1.0,1.27941254188
1.0,1.29635789638
1.0,1.29950628563
1.0,1.10970328888
1.0,1.44339396958
1.0,1.29273534132
1.0,1.34309843295
1.0,1.27527472035
1.0,1.25689145295
1.0,1.29039988848
5.0,1.38387342188
1.0,1.26846526237
1.0,1.44861110785
1.0,1.36587923403
1.0,1.16379182835
1.0,1.26560356963
1.0,1.23372766459
1.0,1.10237009512
1.0,1.39400736854
1.0,1.40573226666
1.0,1.46990630867
1.0,1.32321834008
1.0,1.24267706132
1.0,1.31776000121
1.0,1.39862624769
1.0,1.30699831437
1.0,1.3513905077
1.0,1.26820818193
1.0,1.34801865078
1.0,1.13704389922
2.0,1.34596401923
1.0,1.27888657324
1.0,1.25878628786
1.0,1.24124773273
1.0,1.24897852068
1.0,1.25844021265
1.0,1.26889774467
1.0,1.41670140254
1.0,1.18549833202
1.0,1.19728859579
2.0,1.31082222525
1.0,1.18604175699
1.0,1.22530743964
1.0,1.30720077683
3.0,1.47820300992
1.0,1.29894794912
1.0,1.28821699776
1.0,1.28560956546
1.0,1.35979697894
1.0,1.23623037613
1.0,1.30215954028
1.0,1.30472552624
1.0,1.25454774858
6.0,1.42658653601
1.0,1.41674135314
1.0,1.19725667044
3.0,1.43922463099
1.0,1.41314287637
1.0,1.22356783973
1.0,1.08189679172
1.0,1.41614959052
1.0,1.30803676741
1.0,1.13541439766
1.0,1.23484591264
1.0,1.40571748302
1.0,1.27758129157
1.0,1.38423506214
1.0,1.41030178935
1.0,1.24921469563
1.0,1.40625229825
1.0,1.05433419438
1.0,1.33665393837
1.0,1.34409409319
1.0,1.2644584022
1.0,1.14936396111
1.0,1.10709220204
1.0,1.28681081433
1.0,1.28365836641
1.0,1.10191034447
2.0,1.30109453526
2.0,1.30109453526
2.0,1.3856842341
1.0,1.21644054071
1.0,1.35908587277
1.0,1.29073684857
1.0,1.17053965203
1.0,1.214475887
1.0,1.24384608811
1.0,1.51223660745
1.0,1.26617229853
1.0,1.22393216045
1.0,1.34547736782
1.0,1.00867360806
1.0,1.28266562288
2.0,1.30925926516
1.0,1.31060593262
1.0,1.34489425846
1.0,1.23305740893
2.0,1.41000563184
1.0,1.31326684426
1.0,1.22680696479
1.0,1.32940507837
1.0,1.30236139268
2.0,1.30637350336
1.0,1.21647514255
1.0,1.22062260261
1.0,1.24829209946
1.0,1.31347481766
1.0,1.24485502757
1.0,1.22907610519
1.0,1.19947128281
1.0,1.28242130228
1.0,1.210058846
1.0,1.26663491315
1.0,1.37856428617
3.0,1.17927905825
2.0,1.23207150975
1.0,1.16045309553
1.0,1.35451662989
1.0,1.22790934927
1.0,1.24992737589
1.0,1.37371645978
2.0,1.38346596836
3.0,1.36629660735
1.0,1.28124132137
1.0,1.14642400254
1.0,1.38101143241
2.0,1.12873653633
1.0,1.18623871953
2.0,1.47798195323
1.0,1.125702319
1.0,1.29976042001
1.0,1.12508091637
1.0,1.40616939013
2.0,1.4636044106
1.0,1.46049432624
1.0,1.3175735643
1.0,1.20404568041
1.0,1.32466854089
1.0,1.2217488329
1.0,1.39601646779
1.0,1.19399430967
1.0,1.14435476147
1.0,1.29090863058
1.0,1.27612224298
1.0,1.24501685742
1.0,1.32793482047
1.0,1.20352911199
1.0,1.31931323066
1.0,1.39369310195
1.0,1.4749342721
1.0,1.38167491243
2.0,1.27502912845
1.0,1.27011711627
1.0,1.22876029139
1.0,1.33997333913
1.0,1.35480706537
1.0,1.39991358314
2.0,1.16172091343
2.0,1.24746855471
1.0,1.38845620631
1.0,1.43171834248
1.0,1.13354699259
1.0,1.13614494017
1.0,1.47103284805
1.0,1.28068003348
1.0,1.23730137677
4.0,1.41737091855
1.0,1.43940052268
1.0,1.28009265431
1.0,1.14461653172
2.0,1.19463651978
1.0,1.13782494569
1.0,1.27757647773
2.0,1.26103496575
1.0,1.35814454588
3.0,1.3756238385
1.0,1.24868546565
1.0,1.35419590258
1.0,1.12530669453
2.0,1.41668855802
1.0,1.20135340923
1.0,1.42090064361
1.0,1.30617527028
1.0,1.32939315712
1.0,1.23255961709
1.0,1.37793848373
1.0,1.28761326736
1.0,1.15321900681
1.0,1.10040471421
1.0,1.43014729561
1.0,1.43613369463
1.0,1.40176762103
1.0,1.44908015497
1.0,1.12507978344
1.0,1.43486636916
2.0,1.40500138568
1.0,1.26998848955
1.0,1.27887819323
1.0,1.23160860689
2.0,1.10556203739
1.0,1.27232017798
1.0,1.22406515433
1.0,1.27793246433
1.0,1.17993628645
1.0,1.44608433676
1.0,1.22528877944
1.0,1.36696737382
1.0,1.16236017702
4.0,1.42453059172
1.0,1.35324127224
1.0,1.1790273104
4.0,1.29476771399
1.0,1.43078269173
1.0,1.40308764487
1.0,1.28098055899
1.0,1.31841617462
1.0,1.35113617402
1.0,1.32041051055
1.0,1.40446386903
1.0,1.15818642773
1.0,1.27430358292
2.0,1.3031242008
1.0,1.31777960443
1.0,1.41402821333
1.0,1.33637665267
1.0,1.37774045737
1.0,1.36845693847
1.0,1.33436004818
1.0,1.19555566411
1.0,1.21348659326
1.0,1.30461430316
1.0,1.41703649681
1.0,1.21163954787
1.0,1.39601538947
1.0,1.45039355091
1.0,1.19839365069
1.0,1.4366552172
1.0,1.22906863692
3.0,1.4078270065
1.0,1.29584064743
4.0,1.44092768307
1.0,1.39727573144
1.0,1.47079815837
1.0,1.25353583169
1.0,1.26481193072
2.0,1.14344071365
1.0,1.37515859592
1.0,1.4365682232
1.0,1.2879016092
1.0,1.38530285805
1.0,1.28554139711
1.0,1.20927778214
1.0,1.3048105767
1.0,1.23154305116
1.0,1.31309407633
5.0,1.26400768093
2.0,1.23985277789
1.0,1.19771549139
1.0,1.13217920689
1.0,1.42511380335
2.0,1.41280301191
1.0,1.30681436547
1.0,1.23050020328
1.0,1.26965146656
1.0,1.17392033309
1.0,1.43966826501
1.0,1.22295752074
1.0,1.25944007181
1.0,1.3306192957
1.0,1.37406941511
1.0,1.11316257867
1.0,1.36006625714
1.0,1.33627324773
1.0,1.1798203873
1.0,1.48265465148
2.0,1.26797998066
1.0,1.44520818031
1.0,1.04089192096
1.0,1.17879163758
1.0,1.21517089193
1.0,1.27934888785
1.0,1.45941533424
3.0,1.15729813414
1.0,1.09986544741
1.0,1.39496887631
1.0,1.23057859388
1.0,1.33786635431
3.0,1.4132909364
1.0,1.37945220988
1.0,1.35871377434
2.0,1.41904123766
1.0,1.22138978168
1.0,1.47069953623
1.0,1.48164606347
1.0,1.34826497632
1.0,1.31204539897
1.0,1.32305251739
1.0,1.28741509427
2.0,1.38336645843
1.0,1.17246782862
1.0,1.2673668221
1.0,1.41241568977
1.0,1.24208110097
1.0,1.22620626875
3.0,1.21034814962
1.0,1.22649543128
1.0,1.2842506578
1.0,1.38376093249
1.0,1.38648308757
1.0,1.28740191559
1.0,1.29865343598
2.0,1.45918821895
1.0,1.10916662012
1.0,1.19786386216
1.0,1.17962851526
3.0,1.44820792525
1.0,1.12212596221
1.0,1.37592366466
1.0,1.28504906317
1.0,1.16499449713
1.0,1.4201190636
1.0,1.34313804902
1.0,1.12202143134
1.0,1.32637004153
1.0,1.27175282197
1.0,1.22141053385
1.0,1.46035947221
1.0,1.35432480172
1.0,1.38950330434
1.0,1.30637634199
1.0,1.21846254583
1.0,1.31568063494
2.0,1.11799317901
2.0,1.28220752112
1.0,1.34650112001
1.0,1.31697745648
4.0,1.43211405034
1.0,1.3102453529
1.0,1.45853946609
2.0,1.4028405666
1.0,1.20941797066
1.0,1.18187570823
2.0,1.41962016819
1.0,1.29410619552
1.0,1.12616774854
1.0,1.08801216117
1.0,1.19742345554
1.0,1.24140020643
2.0,1.43296233937
1.0,1.49632897661
1.0,1.35637726547
1.0,1.40301644171
1.0,1.28997979628
2.0,1.33461626757
4.0,1.37093667363
1.0,1.208585653
1.0,1.20182503329
1.0,1.34290557862
1.0,1.29053421695
2.0,1.42720467859
1.0,1.39409720868
1.0,1.29626262982
1.0,1.41423256181
1.0,1.28775423581
1.0,1.25283166176
1.0,0.968878479045
2.0,1.39262552645
1.0,1.12147962004
1.0,1.22802015714
1.0,1.43396456613
2.0,1.4529123768
2.0,1.30538984068
1.0,1.45158277387
1.0,1.15583682981
1.0,1.28470024016
2.0,1.26368335
1.0,1.19060017505
1.0,1.27956712336
1.0,1.18729274673
1.0,1.30056685023
1.0,1.40648350788
1.0,1.45897900069
1.0,1.04248948928
1.0,1.3191080068
1.0,1.43041369787
1.0,1.29634867461
1.0,1.4738273361
1.0,1.26465062415
1.0,1.36347638819
1.0,1.3753521071
1.0,1.39665965636
1.0,1.3614920399
1.0,1.18372531317
1.0,1.15376200196
1.0,1.19331974346
1.0,1.14306977981
1.0,1.32442582584
1.0,1.37685771896
1.0,1.19665306526
1.0,1.31808939933
1.0,1.09729593799
1.0,1.16262970512
1.0,1.15501218565
1.0,1.48657757654
1.0,1.20017960023
1.0,1.06811983607
1.0,1.27110121757
1.0,1.27575351119
1.0,1.25629375527
1.0,1.27037248504
1.0,1.15857469178
1.0,1.1829915647
1.0,1.27318600814
1.0,1.26058470278
1.0,1.46123542496
2.0,1.43376688852
1.0,1.34760621923
1.0,1.2790021166
1.0,1.36140184939
1.0,1.40215920877
1.0,1.18057530338
1.0,1.36212714367
1.0,1.1573019032
1.0,1.38948175189
1.0,1.09813723396
1.0,1.17330485009
1.0,1.38759518
1.0,1.27665683631
2.0,1.40942686576
1.0,1.0629487915
1.0,1.2824551488
1.0,1.29546406059
3.0,1.41440217663
2.0,1.26045971615
2.0,1.27331625953
1.0,1.22751605744
5.0,1.48419092386
1.0,1.07912554269
1.0,1.38416005064
1.0,1.23507962953
1.0,1.27336308762
1.0,1.01727378054
1.0,1.10572766833
1.0,1.19225420951
1.0,1.24937058845
1.0,1.30676486441
4.0,1.41898649535
2.0,1.18433528341
1.0,1.41003224403
1.0,1.4096875913
1.0,1.20098156056
1.0,1.43699825417
1.0,1.37541108592
1.0,1.22938700429
1.0,1.43835026374
2.0,1.33139165701
3.0,1.25085627699
1.0,1.36642442012
5.0,1.11792592584
1.0,1.35012129381
1.0,1.15856547646
6.0,1.27209485095
1.0,1.44954005006
1.0,1.20458731423
1.0,1.12824658287
2.0,1.29019780922
1.0,1.38845361908
1.0,1.26019099189
1.0,1.32326292047
1.0,1.15834830578
1.0,1.15243609702
1.0,1.30500035549
1.0,1.16827721473
1.0,1.26215879216
1.0,1.25859087194
1.0,1.23382365203
1.0,1.41235236838
1.0,1.31640523419
1.0,1.09325182451
2.0,1.36436122692
2.0,1.38420254712
1.0,1.34654278119
1.0,1.28243438034
1.0,1.25600471844
2.0,1.43846514565
1.0,1.2901665683
3.0,1.31161279379
1.0,1.33516736558
3.0,1.45843118908
1.0,1.29812778002
1.0,1.2309643444
1.0,1.11220876329
2.0,1.45652182184
1.0,1.36440087013
1.0,1.23188578312
1.0,1.26066977459
1.0,1.30190176939
1.0,1.39636067367
1.0,1.17041613053
2.0,0.904134829216
1.0,1.33204923189
2.0,1.34262090686
1.0,1.15675863825
1.0,1.4275469077
1.0,1.40325448651
1.0,1.41903607026
1.0,1.35583162968
1.0,1.12171225317
1.0,0.979004085217
1.0,1.25144247588
1.0,1.31462489864
1.0,1.20153758563
1.0,1.36789691413
1.0,1.39710756802
1.0,1.23097086559
1.0,1.28298840792
2.0,1.34053318865
1.0,1.43188213695
1.0,1.2571057454
1.0,1.18212881594
1.0,1.26275690032
1.0,1.34487226647
1.0,1.46705574083
2.0,1.22016172325
1.0,1.2498445432
1.0,1.32143756045
2.0,1.3452703246
1.0,1.41647128865
1.0,1.19378467953
1.0,1.2585810842
1.0,1.29736858801
1.0,1.23942307989
1.0,1.2866478299
1.0,1.39550593935
1.0,1.1757383782
1.0,1.25807184015
1.0,1.33253782234
1.0,1.25562949624
1.0,1.15582336782
1.0,1.15969101607
3.0,1.43598209265
1.0,1.35251785586
1.0,1.1316745875
1.0,1.18581604952
1.0,1.34347139347
1.0,1.43411854614
1.0,1.26660086948
1.0,1.29677461566
1.0,1.42474545228
1.0,1.21577981593
1.0,1.20829418583
1.0,1.27284003675
1.0,1.47191275748
1.0,1.33982087933
1.0,1.19065996301
1.0,1.37121078997
1.0,1.0964958729
1.0,1.45939955614
1.0,1.12936983033
2.0,1.38229106227
1.0,1.09782001424
1.0,1.42872357063
1.0,1.2657908793
2.0,1.4639341269
1.0,1.48356646995
1.0,1.28229952064
1.0,1.43278335922
1.0,1.24499324435
2.0,1.40270274521
1.0,1.45118510071
1.0,1.37044575587
1.0,1.2939992085
1.0,1.32851719123
1.0,1.24322299113
1.0,1.380002224
2.0,1.37551084491
1.0,1.24705112181
2.0,1.47233642969
1.0,1.44152403751
2.0,1.31409975795
1.0,1.43461613521
1.0,1.15085727792
1.0,1.40957638503
1.0,1.35322524434
1.0,1.39355826601
1.0,1.05137902116
1.0,1.21885813061
1.0,1.21710859976
1.0,1.28038255276
1.0,1.26386068871
1.0,1.25581083274
1.0,1.20314289309
1.0,1.29275964158
2.0,1.38581389311
1.0,1.21325972641
1.0,1.45657142611
1.0,1.2422333579
1.0,1.24074394962
1.0,1.41259800078
1.0,1.2518092753
1.0,1.40925111469
1.0,1.16388793947
1.0,1.33776808659
1.0,1.25949802128
2.0,1.15717773283
1.0,1.4359420903
1.0,1.28424430674
3.0,1.43654476478
1.0,1.41618919447
1.0,1.28734700712
1.0,1.32020721402
1.0,1.24162111121
1.0,1.27118184753
1.0,1.28996461102
1.0,1.18832965747
1.0,1.26345942141
1.0,1.42147508142
1.0,1.30777904085
1.0,1.21112391014
1.0,1.35212443025
1.0,1.38339008565
1.0,1.08440143441
1.0,1.33995966202
1.0,1.31494609751
1.0,1.17052278561
1.0,1.34783100732
1.0,1.32964467672
1.0,1.37246116471
1.0,1.28554188683
1.0,1.30877578243
3.0,1.2780926244
3.0,1.39094683738
1.0,1.41256047719
1.0,1.16815211844
1.0,1.29166963144
1.0,1.34264055501
1.0,1.31609919783
1.0,1.29370721333
1.0,1.26578461371
1.0,1.28401924115
3.0,1.37108537193
1.0,1.21464768521
1.0,1.36345211052
1.0,1.27858099057
1.0,1.18775256964
1.0,1.31076495845
1.0,0.86787181729
1.0,1.14178465946
1.0,1.35272369339
1.0,1.44245563677
1.0,1.33333440891
2.0,1.46690026705
1.0,1.36723707407
1.0,1.17620943095
1.0,1.28609510767
1.0,1.16250101696
1.0,1.11723652205
1.0,1.30135258496
1.0,1.25420645323
1.0,1.47548822952
3.0,1.41795567466
1.0,1.22873945493
1.0,1.4119030667
2.0,1.00722397119
3.0,1.41208705891
1.0,1.11603505003
1.0,1.29421506365
2.0,1.36547193276
1.0,1.15792024864
1.0,1.34162826397
1.0,1.21416128015
1.0,1.40313715553
1.0,1.31843966537
1.0,1.39887085399
2.0,1.38011906167
2.0,1.45628411367
1.0,1.2305125729
1.0,1.23150842727
1.0,1.28581226234
1.0,1.06725485068
1.0,1.44402887045
1.0,1.30195312405
1.0,1.46458549713
1.0,1.41041130474
1.0,1.31206810179
1.0,1.27581318967
2.0,1.28840333844
1.0,1.40551005603
1.0,1.28501923229
1.0,1.28198793942
1.0,1.34201289246
3.0,1.37148399426
1.0,1.28445784332
1.0,1.26199946965
1.0,1.47207092917
1.0,1.23725421251
1.0,1.23068524548
1.0,1.37256863985
1.0,1.26230764766
2.0,1.44980176474
1.0,1.24856816458
1.0,1.21339183059
1.0,1.18121596713
1.0,1.33651924499
1.0,1.43820223766
1.0,1.43398187649
1.0,1.21727339309
2.0,1.19223497043
1.0,1.41681134716
1.0,1.18532892745
1.0,1.40327685426
1.0,1.48600236289
2.0,1.42375143545
1.0,1.41882164507
1.0,1.2469006852
1.0,1.25174377142
1.0,1.27031881699
1.0,1.22743852173
2.0,1.26280595428
2.0,1.40639372734
1.0,1.20874610311
1.0,1.45590087
1.0,1.30924951589
1.0,1.24510783131
2.0,1.1944843527
1.0,1.27376826335
1.0,1.26049429897
1.0,1.33115719805
1.0,1.34601505017
1.0,1.28012528646
1.0,1.31696175848
3.0,1.33957786578
1.0,1.43732016919
2.0,1.35698391521
1.0,1.2552136215
1.0,1.39774233944
1.0,1.09557586382
1.0,1.39865190921
1.0,1.28531917016
1.0,1.32232105224
1.0,1.38488306485
1.0,1.41103175447
1.0,1.44479093165
1.0,1.24619808456
2.0,1.44099780429
1.0,1.08889228167
1.0,1.33611391998
1.0,1.24322753968
3.0,1.34554460006
1.0,1.38464604901
1.0,1.31851963633
1.0,1.19032246856
1.0,1.27097792545
1.0,1.18533290983
2.0,1.49240415429
1.0,1.16840160842
1.0,1.21875719073
1.0,1.23993043435
1.0,1.7578876341
2.0,1.35012345561
1.0,1.3727726927
1.0,1.22069867795
1.0,1.28604793492
1.0,1.20577788863
1.0,1.28291536438
1.0,1.15207274361
1.0,1.17535352021
1.0,1.39621765352
1.0,1.36932276251
1.0,1.41508800187
1.0,1.2137010287
1.0,1.17473262024
3.0,1.46770330605
1.0,1.37907313238
1.0,1.30374402348
1.0,1.20319831079
2.0,1.40207136235
1.0,1.34271579243
1.0,1.30175740327
1.0,1.28077736498
1.0,1.27411638731
1.0,1.35900544003
1.0,1.25003652706
1.0,1.19151865764
1.0,1.15734008837
1.0,1.1920885079
1.0,1.38883511678
1.0,1.18235795037
1.0,1.23131031547
1.0,1.31039341588
1.0,1.32732257115
2.0,1.10172044605
1.0,1.28011854466
2.0,1.27337662377
10.0,1.25560167105
1.0,1.25931003952
1.0,1.34038880914
1.0,1.2688174223
1.0,1.15654898038
1.0,1.26512017385
1.0,1.22487433564
1.0,1.44411041788
1.0,1.28633234904
2.0,1.38709458291
4.0,1.48573122764
1.0,1.32236036855
1.0,1.2698238836
1.0,1.41345776043
1.0,1.20630228823
1.0,1.44590292958
1.0,1.33876159364
1.0,1.38747000686
1.0,1.11281770869
2.0,1.4342393403
1.0,1.20473520087
1.0,1.44530653472
1.0,1.46343912277
1.0,1.27339913347
1.0,1.36116436919
1.0,1.45688816807
3.0,1.25335432465
1.0,1.2277600244
1.0,1.38442909657
1.0,1.24900629525
1.0,1.2792443547
2.0,1.43933828221
1.0,1.23776235767
1.0,1.28811638945
1.0,1.21823478014
2.0,1.38524366077
2.0,1.40599413752
1.0,1.28721812625
1.0,1.25835501071
6.0,1.31752230281
1.0,1.25234800679
1.0,1.43700406077
1.0,1.26485001683
1.0,1.10297316254
1.0,1.3438588981
1.0,1.34013258145
1.0,1.2998858172
1.0,1.36443875515
2.0,1.14887507105
1.0,1.38867803961
1.0,1.27395943571
2.0,1.46990401159
1.0,1.34623310685
1.0,1.42809439721
1.0,1.13134989414
1.0,1.22361602823
1.0,1.30751822203
1.0,1.18780684392
1.0,1.24945887196
1.0,1.11373404502
1.0,1.40883967946
1.0,1.24877617197
1.0,1.43831589444
1.0,1.40334245308
2.0,1.43555191899
1.0,1.35426330853
2.0,1.33077094911
1.0,1.37037212951
2.0,1.37987556167
1.0,1.14400822272
1.0,1.25490582285
2.0,1.40670751463
1.0,1.41040212435
1.0,1.22440352219
1.0,1.19619303718
1.0,1.25806664856
1.0,1.45006027549
1.0,1.22524592023
1.0,1.37532942997
1.0,1.45580338674
1.0,1.28663155026
1.0,1.24967254438
1.0,1.12462634727
1.0,1.41103133562
1.0,1.39234043746
4.0,1.46542074027
1.0,1.19768960309
1.0,1.43617166585
1.0,1.23901048806
1.0,1.43100286734
1.0,1.30423956966
1.0,1.045885545
1.0,1.36557863828
1.0,1.28869945939
1.0,1.19265836267
1.0,1.21730776191
1.0,1.46811422605
1.0,1.44659465439
1.0,1.26509921007
1.0,1.31509822346
1.0,1.48746708162
1.0,1.09937961256
1.0,1.15356090829
1.0,1.21739293276
1.0,1.33504312026
1.0,1.43082348779
2.0,1.40332147551
1.0,1.34281609063
1.0,1.24526315151
1.0,1.35491388846
2.0,1.28117513869
1.0,1.18850779442
2.0,1.39539414644
1.0,1.33581389779
1.0,1.43425332679
1.0,1.15517551891
1.0,1.23706597113
1.0,1.39835260238
1.0,1.44788591587
1.0,1.39222745068
1.0,1.37187027595
1.0,1.42134978963
1.0,1.26863992529
1.0,1.26589155296
1.0,1.27995602202
1.0,1.22016187957
1.0,1.04743391363
2.0,1.17831003225
1.0,1.17786309185
1.0,1.1185763904
1.0,1.3969774406
1.0,1.35737953698
1.0,1.3230031126
1.0,1.44059132174
1.0,1.2471906334
1.0,1.36324800938
1.0,1.34839713069
1.0,1.29178692895
2.0,1.03153490168
3.0,1.45986223343
1.0,1.27495057606
1.0,1.10301733556
1.0,1.20034505302
3.0,1.41638939369
1.0,1.45177187779
1.0,1.34251873099
1.0,1.18802723842
1.0,1.22643808449
5.0,1.38165924257
1.0,1.3103702457
1.0,1.05144443069
1.0,1.42727724939
1.0,1.29499746519
1.0,1.37060337209
1.0,1.48265317899
1.0,1.3861216632
3.0,1.40415238432
1.0,1.14064021804
1.0,1.39945051149
2.0,1.34886222865
1.0,1.44912158926
3.0,1.25640250994
2.0,1.40258944667
1.0,1.29186549235
1.0,1.15760517375
1.0,1.33095048693
1.0,1.41413284011
1.0,1.49424600507
1.0,1.31571279784
1.0,1.31579631773
1.0,1.32003455961
1.0,1.47569731289
1.0,1.35188089677
1.0,1.2422353189
1.0,1.40248325503
1.0,1.27806956298
1.0,1.13286068536
1.0,1.25942984496
1.0,1.2826419849
1.0,1.28668618345
1.0,1.39403255661
1.0,1.4234198498
1.0,1.42400453517
2.0,1.46270601083
1.0,1.45356417899
1.0,1.24331929912
1.0,1.28101773697
1.0,1.28401342192
1.0,1.26798262451
1.0,1.33284753672
1.0,1.45031538846
1.0,1.30345581803
1.0,1.11775606251
1.0,1.20921078774
1.0,1.42485963971
1.0,1.31620809502
1.0,1.36050027487
1.0,1.28406160984
1.0,1.36823169676
1.0,1.41371741931
1.0,1.42392240052
1.0,1.17402361939
2.0,1.45526556497
1.0,1.20791896498
2.0,1.1953838412
1.0,1.16948859981
1.0,1.41498373945
4.0,1.23780427789
1.0,1.38284466787
1.0,1.24636500596
1.0,1.29237185643
1.0,1.40937954632
1.0,1.19139860558
1.0,1.20143468642
1.0,1.30861371303
1.0,1.24795865574
1.0,1.44237211254
1.0,1.40182284768
1.0,1.41284711544
1.0,1.21988001676
1.0,1.26232151115
2.0,1.3417365546
1.0,1.23176421334
1.0,1.32047992054
1.0,1.22511569256
1.0,1.18820751183
1.0,1.13074510449
3.0,1.28180856439
1.0,1.3855381797
2.0,1.31740642452
1.0,1.38055655984
1.0,1.25814336553
1.0,1.41060161375
1.0,1.25783010869
1.0,1.29142002386
1.0,1.30190178223
1.0,0.947514706925
1.0,1.08729187188
1.0,1.32253607906
1.0,1.25486060707
3.0,1.45111233169
1.0,1.281661017
2.0,1.31483419198
1.0,1.32202706249
1.0,1.16403432794
2.0,1.40460004107
1.0,1.27805243441
1.0,1.28322525942
2.0,1.23879922513
1.0,1.26364621288
1.0,1.43684075943
1.0,1.17609510163
1.0,1.31648890288
1.0,1.13251816959
1.0,1.38660370045
2.0,1.29504893556
1.0,1.15377384879
1.0,1.37765209966
1.0,1.35589810288
1.0,1.47418782726
1.0,1.26508948385
1.0,1.26994462822
1.0,1.41533817018
1.0,1.42919681178
1.0,1.25840701457
1.0,1.19743637319
1.0,1.26268127653
2.0,1.34638242797
1.0,1.37127807234
1.0,1.28507574651
1.0,1.05589488523
1.0,1.10544627905
1.0,1.13427909736
1.0,1.24501367518
1.0,1.3710413787
2.0,1.17951994775
1.0,1.37230151079
1.0,1.41194369165
1.0,1.28525491598
1.0,1.21733109165
1.0,1.19298640038
2.0,1.03343642946
2.0,1.42370528185
1.0,1.30032512096
1.0,1.37190673269
1.0,1.24233135334
1.0,1.29073559521
1.0,1.29077708866
1.0,1.3528214863
1.0,1.25165263533
1.0,1.2987988666
2.0,1.35672987625
3.0,1.45493701051
1.0,1.33483607886
1.0,1.31533794778
1.0,1.39124368162
1.0,1.18599543291
1.0,1.42542822205
1.0,1.15913973655
1.0,1.39617511103
1.0,1.17880887298
1.0,1.29629679872
1.0,0.90165540266
1.0,1.22763186597
1.0,1.37339907243
1.0,1.40713627995
1.0,1.33852615984
1.0,1.4583356678
2.0,1.45949828469
1.0,1.2564835091
2.0,1.46189003823
1.0,1.20865618604
2.0,1.30703309767
1.0,1.42238243531
1.0,1.36007482574
1.0,1.34094038405
3.0,1.25808063492
2.0,1.45085372015
1.0,1.21275783635
2.0,1.35473272131
1.0,1.41991257865
1.0,1.37196515841
1.0,1.16756309213
1.0,1.35816573079
1.0,1.20658021852
1.0,1.28320605438
1.0,1.26279086509
1.0,1.66332341501
2.0,1.45749777773
2.0,1.45749777773
1.0,1.23120730748
1.0,1.38784237841
1.0,1.3731944497
1.0,1.16180583257
2.0,1.25462601073
1.0,1.33582682489
2.0,1.44464039556
1.0,1.30056431038
1.0,1.40816139312
1.0,1.42596933921
1.0,1.23906782408
1.0,1.38928532795
1.0,1.09753484405
1.0,1.10932328798
1.0,1.23813274095
1.0,1.21262950541
2.0,1.48039611992
3.0,1.20878209959
4.0,1.45235403516
1.0,1.17337310277
1.0,1.22018904211
2.0,1.18266135129
1.0,1.32198935819
1.0,1.20821820457
1.0,1.25980511798
1.0,1.41685956926
1.0,1.40352659114
1.0,1.3181761759
1.0,1.45466670777
1.0,1.32248447737
1.0,1.20018026935
1.0,1.31809431941
1.0,1.06576985035
1.0,1.37237592826
1.0,1.31470258901
1.0,1.19889371844
1.0,1.41403427453
1.0,1.23119003222
1.0,1.43265148564
1.0,1.24870930229
1.0,1.00845203426
1.0,1.11324644876
1.0,1.34152615949
2.0,1.14157540704
1.0,1.27056770184
1.0,1.36742338606
1.0,1.4558673348
1.0,1.33180367035
1.0,1.37658869384
1.0,1.37228227904
1.0,1.23223342301
1.0,1.25074231454
1.0,1.27917815387
1.0,1.22539537465
1.0,1.3284008604
1.0,1.33682484784
1.0,1.18054005486
1.0,1.19907196448
1.0,1.29410678832
2.0,1.22864283061
2.0,1.40167985848
1.0,1.46374851863
1.0,1.25305394363
1.0,1.32906836478
1.0,1.27157147316
1.0,1.3569073769
1.0,1.38658053323
1.0,1.34925313499
1.0,1.1642946291
1.0,1.19360869952
1.0,1.28558860751
1.0,1.42100858278
1.0,1.41713143548
1.0,1.39202615177
1.0,1.19563713568
2.0,1.37803307377
1.0,1.22040097718
1.0,1.20528883134
1.0,1.1967944254
1.0,1.34852819917
1.0,1.4391315476
3.0,1.37651634857
1.0,1.32104437896
1.0,1.23407181076
1.0,1.44172434505
1.0,1.24466646595
1.0,1.16711792522
1.0,1.13648119511
1.0,1.26665723825
3.0,1.28129355274
2.0,1.48237909854
1.0,1.04434488839
1.0,1.30387082667
2.0,1.23238397243
1.0,1.19823499577
1.0,1.45002461537
1.0,1.1819767157
1.0,1.29564229559
1.0,1.12713077264
1.0,1.25767243272
1.0,1.34985622596
1.0,1.40839256397
1.0,1.39919192829
1.0,1.38046877943
1.0,1.27260879094
1.0,1.44560824106
1.0,1.42158125947
1.0,1.25441906737
1.0,1.45401665578
1.0,1.37800397152
4.0,1.36428453543
1.0,1.2271283363
7.0,1.5014290377
1.0,1.30133922329
1.0,1.21227145777
1.0,1.24416515068
1.0,1.31730258003
1.0,1.28392567947
1.0,1.28956144851
1.0,1.24014344036
1.0,1.28987084913
1.0,1.2806202755
1.0,1.46285091783
2.0,1.28412926212
1.0,1.38255454975
1.0,1.20980206035
1.0,1.28306502065
1.0,1.45668301619
1.0,1.28542010548
1.0,1.34467963093
1.0,1.30355087554
1.0,1.41872879503
1.0,1.30646201041
1.0,1.26056703823
1.0,1.48701378603
1.0,1.29349682215
1.0,1.41060425301
1.0,1.41172512483
1.0,1.44784142283
1.0,1.31713331574
1.0,1.23029702842
1.0,1.4455750324
1.0,1.18018788559
1.0,1.18365902508
1.0,1.224229148
1.0,1.28909063452
1.0,1.28717654046
